dataset,method,epsilon,run,time_sec,fk_consistency.fact.dim_0_id->dim_0.dim_0_id,fk_consistency.fact.dim_1_id->dim_1.dim_1_id,fk_consistency.fact.dim_2_id->dim_2.dim_2_id,fk_consistency.fact.dim_3_id->dim_3.dim_3_id,fk_consistency.overall,query_accuracy.query_error_1way,query_accuracy.query_error_2way,query_accuracy.query_error_cross_table,query_accuracy.query_error_avg,marginal_tv.dim_0.dim_0_id,marginal_tv.dim_0.dim_0_attr_0,marginal_tv.dim_0.dim_0_attr_1,marginal_tv.dim_0.dim_0_attr_2,marginal_tv.dim_0.average,marginal_tv.dim_1.dim_1_id,marginal_tv.dim_1.dim_1_attr_0,marginal_tv.dim_1.dim_1_attr_1,marginal_tv.dim_1.dim_1_attr_2,marginal_tv.dim_1.average,marginal_tv.dim_2.dim_2_id,marginal_tv.dim_2.dim_2_attr_0,marginal_tv.dim_2.dim_2_attr_1,marginal_tv.dim_2.dim_2_attr_2,marginal_tv.dim_2.average,marginal_tv.dim_3.dim_3_id,marginal_tv.dim_3.dim_3_attr_0,marginal_tv.dim_3.dim_3_attr_1,marginal_tv.dim_3.dim_3_attr_2,marginal_tv.dim_3.average,marginal_tv.fact.dim_0_id,marginal_tv.fact.dim_1_id,marginal_tv.fact.dim_2_id,marginal_tv.fact.dim_3_id,marginal_tv.fact.measure_0,marginal_tv.fact.measure_1,marginal_tv.fact.average,ml_utility.accuracy_syn,ml_utility.accuracy_real,ml_utility.f1_syn,ml_utility.f1_real
synthetic_star,privaschema,1.0,0,0.08,1.0,1.0,1.0,1.0,1.0,0.016854314002828854,0.009793353540075904,1.4005974460792068,0.4295059174637788,0.8500000000000004,0.23000000000000004,0.7899999999999999,0.76,0.6575000000000002,0.8500000000000005,0.26000000000000006,0.5299999999999999,0.28,0.48000000000000015,0.8800000000000004,0.84,0.21000000000000002,0.2,0.5325000000000001,0.8500000000000004,0.6599999999999998,0.9200000000000004,0.7500000000000002,0.7950000000000002,0.8482,0.8570000000000003,0.8800000000000002,0.844,0.6846,0.6832,0.7995000000000001,0.11466666666666667,1.0,0.10545664355003932,1.0
synthetic_star,equal_split,1.0,0,0.06,1.0,1.0,1.0,1.0,1.0,0.016854314002828854,0.009791913055325433,1.4194796326947767,0.4351700692787871,0.8500000000000004,0.25000000000000006,0.7999999999999999,0.76,0.665,0.8500000000000005,0.26000000000000006,0.5299999999999999,0.28,0.48000000000000015,0.8800000000000004,0.84,0.21,0.19,0.5300000000000001,0.8500000000000005,0.6599999999999999,0.9200000000000004,0.7600000000000002,0.7975000000000002,0.8482,0.8570000000000003,0.8800000000000002,0.8440000000000001,0.6846,0.6832,0.7995000000000001,0.126,1.0,0.10649118606934466,1.0
synthetic_star,independent,1.0,0,0.05,0.8038,0.7598,0.7512,0.8126,0.78185,0.016895049504950497,0.009789335096022615,1.5804591303191797,0.48347727370609456,0.8500000000000004,0.25000000000000006,0.7999999999999999,0.76,0.665,0.8500000000000005,0.26000000000000006,0.5299999999999999,0.28,0.48000000000000015,0.8800000000000004,0.84,0.21,0.19,0.5300000000000001,0.8500000000000005,0.6599999999999999,0.9200000000000004,0.7600000000000002,0.7975000000000002,0.8370000000000001,0.8646,0.8502000000000001,0.8432,0.6846,0.6832,0.7938000000000001,0.19,1.0,0.1420690094493538,1.0
synthetic_star,privaschema,5.0,0,0.06,1.0,1.0,1.0,1.0,1.0,0.016867892503536066,0.009926303817243813,2.906825126298841,0.8814255066019253,0.8500000000000003,0.12000000000000001,0.7899999999999999,0.7500000000000001,0.6275000000000001,0.8500000000000003,0.18000000000000005,0.33000000000000007,0.18000000000000002,0.38500000000000006,0.8900000000000003,0.78,0.2,0.15000000000000002,0.5050000000000001,0.8500000000000003,0.6199999999999999,0.71,0.7900000000000004,0.7425000000000002,0.8481999999999997,0.8576000000000003,0.8868,0.8476000000000004,0.6845999999999999,0.6832,0.8013333333333335,0.31333333333333335,1.0,0.2845702729427207,1.0
synthetic_star,equal_split,5.0,0,0.06,1.0,1.0,1.0,1.0,1.0,0.01691541725601132,0.009948698631322672,3.448641367090677,1.0439948506877699,0.8600000000000003,0.11000000000000003,0.7899999999999999,0.7500000000000001,0.6275000000000001,0.8600000000000003,0.14,0.33000000000000007,0.18000000000000002,0.3775000000000001,0.8900000000000003,0.79,0.16000000000000003,0.16000000000000003,0.5000000000000001,0.8500000000000003,0.6499999999999997,0.7200000000000001,0.7900000000000004,0.7525000000000002,0.8599999999999999,0.8660000000000001,0.8868,0.8476000000000002,0.6845999999999999,0.6831999999999999,0.8047000000000001,0.31733333333333336,1.0,0.29881484882176723,1.0
synthetic_star,independent,5.0,0,0.07,0.8472,0.8016,0.835,0.8548,0.83465,0.016675530410183877,0.009945974183111803,5.646570900411365,1.7032887967310628,0.8600000000000003,0.11000000000000003,0.7899999999999999,0.7500000000000001,0.6275000000000001,0.8600000000000003,0.14,0.33000000000000007,0.18000000000000002,0.3775000000000001,0.8900000000000003,0.79,0.16000000000000003,0.16000000000000003,0.5000000000000001,0.8500000000000003,0.6499999999999997,0.7200000000000001,0.7900000000000004,0.7525000000000002,0.8376000000000001,0.8291999999999999,0.8348000000000002,0.8364000000000001,0.6845999999999999,0.6831999999999999,0.7843000000000001,0.29333333333333333,1.0,0.27414752901441036,1.0
